article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,text_to_embed,image_url
0751556005,0751556,Bahama dress,265,Dress,Garment Full body,1010001,All over pattern,09,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in jersey crêpe with narrow shoulder straps, a seam at the waist and a gently flared skirt. Unlined.","Bahama dress Dress Garment Full body All over pattern Black Dark Black Dresses Divided Divided Divided Collection Dresses Ladies Short dress in jersey crêpe with narrow shoulder straps, a seam at the waist and a gently flared skirt. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/075/0751556005.jpg
0898844001,0898844,AK Radamer dress,265,Dress,Garment Full body,1010004,Check,09,Black,4,Dark,5,Black,5626,AK Dresses & Outdoor,D,Divided,2,Divided,70,Divided Asia keys,1013,Dresses Ladies,"Wide, calf-length dress in woven fabric with a V-shaped opening and wide ties at the neckline. Dropped shoulders and long, wide sleeves with buttoned cuffs. Gathered seam at the waist and a flounce at the hem. Unlined. The polyester content of the dress is partly recycled.","AK Radamer dress Dress Garment Full body Check Black Dark Black AK Dresses & Outdoor Divided Divided Divided Asia keys Dresses Ladies Wide, calf-length dress in woven fabric with a V-shaped opening and wide ties at the neckline. Dropped shoulders and long, wide sleeves with buttoned cuffs. Gathered seam at the waist and a flounce at the hem. Unlined. The polyester content of the dress is partly recycled.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/089/0898844001.jpg
0903062004,0903062,INVERNESS MID DRESS,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Calf-length shirt dress in a viscose weave with a collar, buttons down the front and yoke with a pleat at the back. Detachable tie belt at the waist and high slits in the sides. Unlined.","INVERNESS MID DRESS Dress Garment Full body Solid Dark Pink Dark Pink Dresses Divided Divided Divided Collection Dresses Ladies Calf-length shirt dress in a viscose weave with a collar, buttons down the front and yoke with a pleat at the back. Detachable tie belt at the waist and high slits in the sides. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/090/0903062004.jpg
0640154001,0640154,Panama dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,Short cold shoulder dress in a crêpe weave with narrow adjustable shoulder straps and 3/4-length sleeves. Smocking at the waist and flounces at the cuffs and hem.,Panama dress Dress Garment Full body All over pattern White Light White Projects Dresses Divided Divided Divided Projects Dresses Ladies Short cold shoulder dress in a crêpe weave with narrow adjustable shoulder straps and 3/4-length sleeves. Smocking at the waist and flounces at the cuffs and hem.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/064/0640154001.jpg
0688508004,0688508,sheffield dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in an airy weave with pin-tucks at the top and an opening with a button at the back of the neck. Seam at the waist, bell-shaped skirt, and lace details at the cuffs and hem. Jersey inner dress.","sheffield dress Dress Garment Full body Solid Dark Red Dark Red Projects Dresses Divided Divided Divided Projects Dresses Ladies Short dress in an airy weave with pin-tucks at the top and an opening with a button at the back of the neck. Seam at the waist, bell-shaped skirt, and lace details at the cuffs and hem. Jersey inner dress.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/068/0688508004.jpg
0859101011,0859101,Shirley bodycon,265,Dress,Garment Full body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, fitted dress in glossy jersey with a draped neckline, elastic spaghetti shoulder straps and a drawstring down each side that ties at the hem. Unlined.","Shirley bodycon Dress Garment Full body Solid Beige Medium Dusty Beige Dresses Divided Divided Divided Collection Dresses Ladies Short, fitted dress in glossy jersey with a draped neckline, elastic spaghetti shoulder straps and a drawstring down each side that ties at the hem. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/085/0859101011.jpg
0902532001,0902532,FORTUNE MIDI DRESS,265,Dress,Garment Full body,1010001,All over pattern,32,Orange,7,Medium,3,Orange,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Calf-length dress in an airy weave with a round neckline and an opening with a button at the back of the neck. Shoulder seams with a frill trim, long sleeves with a frill-trimmed seam, and elastication at the cuffs. Gathered seam at the waist and a skirt with a seam at the hips. Short jersey underdress with narrow shoulder straps.","FORTUNE MIDI DRESS Dress Garment Full body All over pattern Orange Medium Orange Dresses Divided Divided Divided Collection Dresses Ladies Calf-length dress in an airy weave with a round neckline and an opening with a button at the back of the neck. Shoulder seams with a frill trim, long sleeves with a frill-trimmed seam, and elastication at the cuffs. Gathered seam at the waist and a skirt with a seam at the hips. Short jersey underdress with narrow shoulder straps.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/090/0902532001.jpg
0732728001,0732728,Dress Vera,265,Dress,Garment Full body,1010023,Denim,72,Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short, fitted dungaree dress in washed denim with adjustable straps with metal fasteners, and buttons down the front.","Dress Vera Dress Garment Full body Denim Blue Dusty Light Blue Denim Other Garments Divided Divided Ladies Denim Trousers Denim Short, fitted dungaree dress in washed denim with adjustable straps with metal fasteners, and buttons down the front.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/073/0732728001.jpg
0639552001,0639552,KYLE SKIRT,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short 5-pocket skirt in washed denim with hard-worn details, a zip fly and frayed hem.","KYLE SKIRT Skirt Garment Lower body Denim Light Blue Dusty Light Blue Skirts Divided Divided Divided Collection Skirts Short 5-pocket skirt in washed denim with hard-worn details, a zip fly and frayed hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/063/0639552001.jpg
0691855012,0691855,MAYA SKIRT S.0,275,Skirt,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short cotton twill skirt with a zip fly and button, front and back pockets and visible seams front and back.","MAYA SKIRT S.0 Skirt Garment Lower body Denim Black Dark Black Skirts Divided Divided Divided Collection Skirts Short cotton twill skirt with a zip fly and button, front and back pockets and visible seams front and back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/069/0691855012.jpg
0597891012,0597891,Shorts R.W Kelly Lee,274,Shorts,Garment Lower body,1010023,Denim,10,White,3,Light,9,White,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Shorts in washed denim with hard-worn details, a regular waist, zip fly and button, and side and back pockets.","Shorts R.W Kelly Lee Shorts Garment Lower body Denim White Light White Denim Other Garments Divided Divided Ladies Denim Trousers Denim Shorts in washed denim with hard-worn details, a regular waist, zip fly and button, and side and back pockets.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/059/0597891012.jpg
0533746003,0533746,Michelle Zip,272,Trousers,Garment Lower body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket, low-rise trousers in washed stretch twill with a zip fly and button, and skinny legs with a zip at the hems.","Michelle Zip Trousers Garment Lower body Solid Blue Medium Dusty Blue Trousers Divided Divided Divided Collection Trousers 5-pocket, low-rise trousers in washed stretch twill with a zip fly and button, and skinny legs with a zip at the hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0533746003.jpg
0643535001,0643535,Newport shorts,274,Shorts,Garment Lower body,1010001,All over pattern,09,Black,4,Dark,5,Black,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Shorts in a patterned crêpe weave with a high waist, pleats at the top, a concealed zip at the back and short, wide legs. Unlined.","Newport shorts Shorts Garment Lower body All over pattern Black Dark Black Shorts Divided Divided Divided Collection Shorts Shorts in a patterned crêpe weave with a high waist, pleats at the top, a concealed zip at the back and short, wide legs. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/064/0643535001.jpg
0565373001,0565373,Vintage Cropped HW,272,Trousers,Garment Lower body,1010023,Denim,43,Dark Red,4,Dark,18,Red,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket ankle-length jeans in washed denim with worn details in a loose fit. High waist, low crotch, button fly and straight legs.","Vintage Cropped HW Trousers Garment Lower body Denim Dark Red Dark Red Denim Trousers Divided Divided Ladies Denim Trousers Denim 5-pocket ankle-length jeans in washed denim with worn details in a loose fit. High waist, low crotch, button fly and straight legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0565373001.jpg
0562811001,0562811,Rory Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,05,Gold,5,Bright,15,Metal,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Leggings in jersey with a shimmering metallic finish. Elasticated waist.,Rory Leggings Leggings/Tights Garment Lower body All over pattern Gold Bright Metal Trousers Divided Divided Divided Collection Trousers Leggings in jersey with a shimmering metallic finish. Elasticated waist.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0562811001.jpg
0882370001,0882370,DIV+ Charlie A-line skirt,275,Skirt,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short, A-line skirt in a cotton weave with a high waist and buttons down the front. Unlined.","DIV+ Charlie A-line skirt Skirt Garment Lower body Solid Black Dark Black Divided+ Divided Divided Divided Projects Unknown Short, A-line skirt in a cotton weave with a high waist and buttons down the front. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/088/0882370001.jpg
0399201031,0399201,Shaping Skinny H.W,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape.","Shaping Skinny H.W Trousers Garment Lower body Denim Dark Blue Medium Dusty Blue Denim Trousers Divided Divided Ladies Denim Trousers Denim 5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/039/0399201031.jpg
0731160028,0731160,Shaping Skinny R.W,272,Trousers,Garment Lower body,1010023,Denim,06,Light Grey,1,Dusty Light,12,Grey,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket jeans in washed, stretch denim with a regular waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape.","Shaping Skinny R.W Trousers Garment Lower body Denim Light Grey Dusty Light Grey Denim Trousers Divided Divided Ladies Denim Trousers Denim 5-pocket jeans in washed, stretch denim with a regular waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/073/0731160028.jpg
0756787002,0756787,Cali Wide HW,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"5-pocket jeans in washed denim with a high waist, zip fly and button and wide, straight legs.","Cali Wide HW Trousers Garment Lower body Solid Black Dark Black Trousers Divided Divided Divided Collection Trousers 5-pocket jeans in washed denim with a high waist, zip fly and button and wide, straight legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/075/0756787002.jpg
0806131002,0806131,Straight HW ankle Femme,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with a high waist, zip fly and button, and straight legs.","Straight HW ankle Femme Trousers Garment Lower body Denim Blue Medium Dusty Blue Denim Trousers Divided Divided Ladies Denim Trousers Denim 5-pocket, ankle-length jeans in washed, stretch denim with a high waist, zip fly and button, and straight legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/080/0806131002.jpg
0518175001,0518175,Aggie  Wood,275,Skirt,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short 5-pocket skirt in stretch twill with a zip fly and button. Unlined.,Aggie  Wood Skirt Garment Lower body Solid Greenish Khaki Medium Dusty Khaki green Skirts Divided Divided Divided Collection Skirts Short 5-pocket skirt in stretch twill with a zip fly and button. Unlined.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0518175001.jpg
0874546003,0874546,ONA MIDI SKIRT,275,Skirt,Garment Lower body,1010006,Dot,51,Light Pink,3,Light,4,Pink,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Calf-length skirt in a stretch weave with a high waist, concealed zip at the back and high slits at the front. Unlined.","ONA MIDI SKIRT Skirt Garment Lower body Dot Light Pink Light Pink Skirts Divided Divided Divided Collection Skirts Calf-length skirt in a stretch weave with a high waist, concealed zip at the back and high slits at the front. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/087/0874546003.jpg
0729860001,0729860,Skirt Shine,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short, 5-pocket skirt in washed, stretch denim with a zip fly and button. The skirt is made partly from recycled cotton.","Skirt Shine Skirt Garment Lower body Denim Blue Medium Dusty Blue Denim Other Garments Divided Divided Ladies Denim Trousers Denim Short, 5-pocket skirt in washed, stretch denim with a zip fly and button. The skirt is made partly from recycled cotton.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/072/0729860001.jpg
0890866002,0890866,AK Grana skirt,275,Skirt,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1744,AK Bottoms,D,Divided,2,Divided,70,Divided Asia keys,1009,Trousers,"Short wrapover skirt in soft cotton twill. High waist with a concealed button and sewn-in belt with metal D-rings, and a flap side pocket. Unlined.","AK Grana skirt Skirt Garment Lower body Solid Black Dark Black AK Bottoms Divided Divided Divided Asia keys Trousers Short wrapover skirt in soft cotton twill. High waist with a concealed button and sewn-in belt with metal D-rings, and a flap side pocket. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/089/0890866002.jpg
